Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
19-11-2025,JCI,168.14,169.60,172.66,164.29,7246708,2531878421.63,11.92,1.02,14.23,203.52,132.29,Energy
19-11-2025,MBI,48.50,49.39,50.28,46.95,11772236,383695712.29,12.73,0.82,3.88,50.38,45.93,Industrials
19-11-2025,BDE,124.80,127.56,128.04,121.99,1189318,783382884.93,8.28,0.18,15.41,130.11,100.77,Consumer Staples
19-11-2025,IOU,104.50,104.12,106.86,101.61,17957860,811258169.2,36.19,2.26,2.88,124.94,92.67,Materials
19-11-2025,KEL,195.17,196.98,197.70,190.54,8459596,1100167333.29,31.83,2.69,6.19,218.65,187.13,Real Estate
19-11-2025,HJH,45.71,46.39,48.90,45.13,6648503,598717819.01,8.70,1.88,5.33,51.03,45,Utilities
19-11-2025,GII,210.17,211.05,211.10,208.30,2169434,1741924353.73,22.93,0.77,9.2,227.93,198.39,Financials
19-11-2025,IYT,183.60,180.86,184.61,179.69,5188754,1227074224.5,24.54,2.78,7.37,215.22,166.39,Communication Services
20-11-2025,KAS,124.68,123.96,125.56,120.15,7506194,1569443755.6,32.24,2.49,3.84,131.4,95.45,Technology
20-11-2025,ABD,116.92,120.08,120.23,113.81,2468168,899449942.96,9.83,0.78,12.22,139.29,87.66,Healthcare
20-11-2025,JCI,176.80,175.58,180.23,175.13,18358026,1188834879.03,15.28,2.39,11.49,177.34,166.8,Energy
20-11-2025,MBI,54.64,52.16,56.45,52.15,6765839,560807931.48,32.59,1.25,1.6,58.94,46.94,Industrials
20-11-2025,BDE,126.85,126.94,128.57,125.85,12409170,1333905976.28,11.70,0.31,10.85,147.25,120.59,Consumer Staples
20-11-2025,IOU,88.13,87.11,89.00,86.33,2700174,761846975.78,28.06,2.04,3.1,103.66,62.72,Materials
20-11-2025,KEL,194.72,194.13,195.12,194.01,7536473,2539083461.71,25.40,1.19,7.64,229.07,137.83,Real Estate
20-11-2025,HJH,36.12,35.09,39.25,34.13,4096179,519354092.26,24.74,1.24,1.42,39.65,29.83,Utilities
20-11-2025,GII,217.80,217.87,218.02,215.45,2002241,2620145483.63,39.32,1.15,5.54,246.19,215.69,Financials
20-11-2025,IYT,188.91,189.95,191.99,185.37,3574721,1703437483.36,11.98,2.57,15.86,199.45,172.85,Communication Services
21-11-2025,KAS,121.49,121.60,123.69,116.77,7643758,807723927.66,27.30,2.03,4.45,126.46,103.36,Technology
21-11-2025,ABD,119.68,121.70,123.42,118.31,6840603,1759058623.17,8.09,1.35,15.04,133.87,96.14,Healthcare
21-11-2025,JCI,160.67,159.34,160.79,158.13,9778106,900756810.51,16.21,0.63,9.83,173.68,138.63,Energy
21-11-2025,MBI,56.29,56.12,60.20,55.54,19705651,622973452.69,18.86,1.06,2.98,62.85,43.21,Industrials
21-11-2025,BDE,115.90,118.28,120.17,115.18,13502909,1654982151.43,17.13,2.76,6.9,132.47,89.89,Consumer Staples
21-11-2025,IOU,97.29,99.13,100.43,94.55,2265155,1276247144.35,15.63,0.74,6.34,115.98,94.17,Materials
21-11-2025,KEL,195.84,193.58,198.81,191.38,1933047,2648264348.63,39.34,0.72,4.92,205.19,156.8,Real Estate
21-11-2025,HJH,32.03,32.89,36.10,31.31,12116001,367000323.68,39.84,1.13,0.83,39.47,27.63,Utilities
21-11-2025,GII,226.17,226.69,229.86,223.27,11272568,2035622812,38.92,1.02,5.82,235.76,201.75,Financials
21-11-2025,IYT,187.87,191.33,192.49,185.57,13352834,1490323530.65,38.48,0.72,4.97,208.55,147.32,Communication Services
22-11-2025,KAS,129.13,129.14,129.83,126.62,13047300,1649703299,32.85,0.93,3.93,138.18,91.69,Technology
22-11-2025,ABD,121.41,122.29,125.47,118.74,18284742,970340666.85,35.52,2.29,3.44,129.63,103.95,Healthcare
22-11-2025,JCI,163.34,162.13,166.08,159.04,15702008,2035826479.15,8.08,1.60,20.07,186.45,119.98,Energy
22-11-2025,MBI,60.66,60.19,61.63,57.13,4830992,621868896.74,38.34,0.19,1.57,70.42,42.73,Industrials
22-11-2025,BDE,122.62,121.63,123.80,121.00,4705640,1367282024.02,35.41,0.66,3.43,142.31,111.9,Consumer Staples
22-11-2025,IOU,89.93,88.53,90.85,86.45,5981121,1018512647.63,36.81,2.40,2.41,92.07,63.74,Materials
22-11-2025,KEL,195.16,194.62,195.99,194.19,13097380,1341170010.2,11.68,1.57,16.66,216.03,169.32,Real Estate
22-11-2025,HJH,32.56,33.44,33.85,31.67,5081654,278358839.39,30.27,1.90,1.1,35.11,24.75,Utilities
22-11-2025,GII,209.65,208.53,210.63,208.18,763889,2212687893.61,19.08,1.95,10.93,241.89,154.31,Financials
22-11-2025,IYT,180.90,180.24,181.12,178.48,11349318,2068689059.08,34.96,2.65,5.16,210.88,135.18,Communication Services
23-11-2025,KAS,125.77,126.20,128.34,125.30,13417650,967717251.29,25.97,1.90,4.86,132.51,109.79,Technology
23-11-2025,ABD,120.97,118.82,122.40,116.81,16528510,725089919.54,30.98,1.35,3.84,141.4,101,Healthcare
23-11-2025,JCI,173.68,176.41,176.52,173.58,19326313,1431603093.19,29.82,0.34,5.92,190.52,155.24,Energy
23-11-2025,MBI,45.07,46.90,48.84,45.06,11742143,662720589.29,8.92,2.14,5.26,52.06,41.74,Industrials
23-11-2025,BDE,118.28,122.37,122.89,113.94,3771438,768772604.22,20.93,2.42,5.85,138.28,97.9,Consumer Staples
23-11-2025,IOU,91.67,88.51,94.94,86.75,1364859,1206304904.12,37.55,2.76,2.36,92.05,85.85,Materials
23-11-2025,KEL,200.24,203.17,205.23,199.43,11644209,2002056064.06,32.62,2.24,6.23,223.49,178.79,Real Estate
23-11-2025,HJH,44.82,44.71,46.20,41.18,13429075,345419484.27,28.14,0.85,1.59,53.2,31.74,Utilities
23-11-2025,GII,224.90,225.81,227.39,224.00,2309076,2066772725.06,32.72,2.03,6.9,264.2,203.23,Financials
23-11-2025,IYT,194.96,197.29,199.19,191.55,16191161,2434090914.6,14.52,0.79,13.59,213.07,171.64,Communication Services
24-11-2025,KAS,121.22,124.14,125.21,119.10,11504451,1502811184.21,14.86,0.02,8.35,135.31,109.24,Technology
24-11-2025,ABD,127.75,127.25,131.37,124.92,2212809,1148497154.74,18.74,2.77,6.79,148.88,114.53,Healthcare
24-11-2025,JCI,171.84,169.40,172.96,168.74,2436463,1007403016.09,38.79,2.93,4.37,169.4,145.68,Energy
24-11-2025,MBI,51.38,48.90,52.17,48.11,744205,547721429.81,25.02,2.48,1.95,51.34,47.43,Industrials
24-11-2025,BDE,124.42,125.05,125.29,123.41,17535133,690505037.76,29.07,0.13,4.3,132.55,93.79,Consumer Staples
24-11-2025,IOU,104.03,104.32,104.45,102.89,5443448,1423962347.25,39.93,2.83,2.61,121.01,83.46,Materials
24-11-2025,KEL,194.18,193.86,196.62,189.70,2220397,2894792852.88,25.60,1.77,7.57,197.74,186.11,Real Estate
24-11-2025,HJH,33.06,32.96,34.39,31.64,12519662,318724835.72,39.07,1.03,0.84,34.94,28.02,Utilities
24-11-2025,GII,218.58,219.20,220.30,218.24,17974182,2936514253.96,38.13,2.57,5.75,256.46,199.47,Financials
24-11-2025,IYT,184.11,186.69,188.38,184.03,14781515,1567883921.03,18.80,1.80,9.93,203.49,158.69,Communication Services
25-11-2025,KAS,126.09,126.48,126.76,125.77,17861960,775245290.8,24.97,1.02,5.07,144.19,93.6,Technology
25-11-2025,ABD,116.27,113.83,121.10,112.99,13518277,1676217855.22,18.34,1.02,6.21,113.83,79.68,Healthcare
25-11-2025,JCI,176.97,176.00,177.22,172.86,11878027,1183123761.79,15.99,1.64,11.01,202.4,170.72,Energy
25-11-2025,MBI,42.50,45.04,45.61,38.19,1412538,239844613.62,29.85,2.35,1.51,51.35,33.78,Industrials
25-11-2025,BDE,119.20,117.85,119.61,117.85,11017062,1160155895.46,9.74,2.97,12.1,121.39,102.53,Consumer Staples
25-11-2025,IOU,93.02,92.31,94.91,88.45,1619419,594936171.97,21.61,0.84,4.27,97.85,80.31,Materials
25-11-2025,KEL,199.33,199.73,203.98,196.46,4597973,999441987.01,33.04,2.32,6.05,223.7,177.76,Real Estate
25-11-2025,HJH,35.69,30.98,35.85,30.81,7155909,185093571.22,17.28,1.79,1.79,31.29,30.05,Utilities
25-11-2025,GII,221.04,222.10,223.66,218.21,7936907,3324998501.21,8.17,0.04,27.18,253.19,195.45,Financials
25-11-2025,IYT,185.19,182.79,185.21,181.68,12247206,1473325417.69,38.24,0.91,4.78,206.55,164.51,Communication Services
26-11-2025,KAS,130.07,132.09,135.04,125.72,15107674,1584756103.8,33.13,0.03,3.99,145.3,124.16,Technology
26-11-2025,ABD,118.80,116.16,122.93,114.14,11651434,745499223.48,33.49,0.67,3.47,130.1,95.25,Healthcare
26-11-2025,JCI,168.55,167.87,171.29,167.52,15705703,2123954524.14,9.65,2.16,17.4,171.23,137.65,Energy
26-11-2025,MBI,54.53,55.48,55.66,54.30,6745411,468550186.3,9.91,1.35,5.6,58.81,52.15,Industrials
26-11-2025,BDE,123.45,123.70,127.81,123.16,18551576,1747391720.26,15.19,2.66,8.14,136.07,118.75,Consumer Staples
26-11-2025,IOU,88.24,91.64,93.10,86.44,1874405,1017944605.46,36.61,2.17,2.5,98.05,85.23,Materials
26-11-2025,KEL,211.08,211.16,214.26,209.24,11066048,2111993796.63,24.03,2.23,8.79,211.16,149.92,Real Estate
26-11-2025,HJH,42.99,45.42,45.72,41.43,7524207,642794685.39,20.83,1.15,2.18,48.6,40.42,Utilities
26-11-2025,GII,219.77,221.55,223.72,216.11,2164779,1720612476.94,10.31,2.51,21.49,265.86,188.32,Financials
26-11-2025,IYT,188.90,188.68,189.04,188.26,9214540,2310994290.92,15.11,1.47,12.49,226.42,164.15,Communication Services
27-11-2025,KAS,118.15,114.62,122.63,113.96,3018632,1582829260.05,28.44,1.84,4.03,130.67,81.38,Technology
27-11-2025,ABD,124.61,123.43,126.43,122.61,18535039,664809216.62,9.67,1.41,12.76,127.13,114.79,Healthcare
27-11-2025,JCI,175.74,176.10,179.20,175.66,4829632,1240849088.64,9.03,0.33,19.5,184.91,154.97,Energy
27-11-2025,MBI,55.43,54.15,58.81,53.44,7920797,391591638.02,17.70,0.37,3.06,61.19,50.9,Industrials
27-11-2025,BDE,110.39,110.19,113.21,108.23,10518316,1532331527.79,31.83,0.98,3.46,121.21,78.23,Consumer Staples
27-11-2025,IOU,105.54,104.26,106.75,103.21,10803944,1446318728.56,37.84,2.40,2.76,120.94,86.54,Materials
27-11-2025,KEL,199.37,202.53,203.74,199.29,6376331,2953280586.82,27.64,0.27,7.33,228.86,198.48,Real Estate
27-11-2025,HJH,36.38,36.21,36.69,36.07,17318421,295506042.61,22.61,0.66,1.6,38.02,36.21,Utilities
27-11-2025,GII,220.21,220.64,223.82,219.19,11584623,3254699977.45,14.52,1.15,15.2,220.64,207.4,Financials
27-11-2025,IYT,192.58,195.95,197.29,190.96,6976066,2291881959.53,12.10,2.48,16.19,213.59,160.68,Communication Services
28-11-2025,KAS,116.56,116.29,118.52,115.49,13206039,1091286547.56,10.82,2.24,10.75,127.92,82.57,Technology
28-11-2025,ABD,125.43,121.41,126.02,121.33,7303924,1040799934.98,26.49,1.59,4.58,145.69,108.05,Healthcare
28-11-2025,JCI,161.49,159.86,164.95,157.78,9867721,2055124243.73,38.77,1.91,4.12,185.44,131.09,Energy
28-11-2025,MBI,51.71,51.84,52.04,51.67,16470324,476722548.63,31.46,1.55,1.65,57.54,46.66,Industrials
28-11-2025,BDE,128.95,127.52,133.14,125.79,11894971,1072165264.74,21.72,0.47,5.87,127.52,90.54,Consumer Staples
28-11-2025,IOU,107.01,107.55,110.10,105.02,2126537,1500954227.46,25.13,2.66,4.28,114,87.12,Materials
28-11-2025,KEL,211.20,210.59,215.02,209.28,11708076,1217921734.62,11.84,2.47,17.79,250.6,197.95,Real Estate
28-11-2025,HJH,31.35,31.16,32.37,28.03,13700337,380815083.26,28.33,1.10,1.1,32.41,23.99,Utilities
28-11-2025,GII,218.05,219.49,220.30,215.45,17754563,1959549444.97,18.63,1.84,11.78,232.66,195.35,Financials
28-11-2025,IYT,193.15,194.93,197.34,188.23,14235408,1518366594.71,36.50,0.37,5.34,212.47,138.4,Communication Services
29-11-2025,KAS,120.29,122.34,124.86,119.07,1691781,1812758874.62,8.75,0.44,13.98,128.46,89.31,Technology
29-11-2025,ABD,123.86,122.73,125.36,121.98,8033181,1706364205.58,8.09,1.36,15.17,141.14,110.46,Healthcare
29-11-2025,JCI,168.39,169.30,169.62,168.37,19356807,2129287767.35,19.15,2.09,8.84,174.38,155.76,Energy
29-11-2025,MBI,47.28,46.49,47.73,46.31,11189157,242289924.43,16.45,2.61,2.83,51.6,37.66,Industrials
29-11-2025,BDE,125.06,125.79,127.04,123.11,16332022,989490847.24,29.17,0.45,4.31,133.34,118.24,Consumer Staples
29-11-2025,IOU,98.42,99.43,100.11,96.41,644211,612422692.84,21.83,2.73,4.55,114.34,94.46,Materials
29-11-2025,KEL,211.36,209.53,212.45,208.74,3893313,1462720416.29,17.37,0.09,12.06,211.63,201.15,Real Estate
29-11-2025,HJH,32.65,32.82,33.38,28.93,13077992,391172114.96,31.42,1.87,1.04,39.06,28.55,Utilities
29-11-2025,GII,227.47,230.67,232.25,225.93,14593129,3092712563.24,8.41,2.93,27.43,269.88,177.62,Financials
29-11-2025,IYT,187.13,186.94,188.00,186.75,8534871,2344585971.42,26.25,2.66,7.12,192.55,151.42,Communication Services
30-11-2025,KAS,115.56,114.63,118.92,112.70,6242590,1220120247.65,33.97,1.85,3.37,115.78,108.9,Technology
30-11-2025,ABD,130.36,129.68,131.83,129.39,15781201,1633332478.2,30.16,1.19,4.3,136.16,99.85,Healthcare
30-11-2025,JCI,165.36,166.00,166.33,162.83,4054440,2463242502.02,33.20,2.98,5,189.24,164.34,Energy
30-11-2025,MBI,44.69,43.92,46.44,42.42,15407011,237667968.3,22.17,1.63,1.98,44.36,31.18,Industrials
30-11-2025,BDE,127.93,128.60,129.81,123.93,5960485,1756290103.59,19.95,1.48,6.45,137.6,95.16,Consumer Staples
30-11-2025,IOU,103.06,103.71,103.94,101.61,3058444,1063062618.05,31.55,2.54,3.29,106.82,100.6,Materials
30-11-2025,KEL,202.31,203.80,204.66,201.97,2542971,2861675046.99,35.04,1.71,5.82,226.22,189.53,Real Estate
30-11-2025,HJH,42.24,42.81,42.99,41.85,16555363,465950043.02,24.36,2.29,1.76,42.81,31.68,Utilities
30-11-2025,GII,222.52,223.96,224.98,222.31,9126292,3291164187.73,27.28,2.32,8.21,262.03,190.37,Financials
30-11-2025,IYT,185.45,185.04,188.22,183.88,15891620,2561442405.05,24.07,0.27,7.69,190.59,170.24,Communication Services
01-12-2025,KAS,121.96,123.80,126.48,119.18,11760177,1203080140.03,37.15,0.73,3.33,144.85,120.09,Technology
01-12-2025,ABD,123.28,120.69,124.68,120.24,19128924,853622590.01,10.46,1.26,11.54,126.72,103.79,Healthcare
01-12-2025,JCI,176.91,178.45,181.37,176.04,7059570,1511101035.48,21.91,0.63,8.14,196.3,146.33,Energy
01-12-2025,MBI,46.25,46.91,47.11,46.22,1126427,630929731.88,33.80,1.28,1.39,51.6,41.28,Industrials
01-12-2025,BDE,114.20,111.08,118.16,111.05,8338933,759575783.64,31.73,0.57,3.5,121.08,84.42,Consumer Staples
01-12-2025,IOU,94.25,91.72,94.67,89.47,13786985,1205021282.63,22.85,1.38,4.01,94.47,88.97,Materials
01-12-2025,KEL,204.54,201.82,205.94,200.54,8148417,2468500703.26,35.64,2.39,5.66,238.15,177.6,Real Estate
01-12-2025,HJH,39.56,40.34,42.14,36.87,1797286,467844685.95,16.14,2.03,2.5,42.76,37.52,Utilities
01-12-2025,GII,228.93,226.14,229.84,225.55,2612404,1236777045.47,17.75,1.55,12.74,266.85,199,Financials
01-12-2025,IYT,184.88,186.90,187.75,182.93,3169859,2309356510.1,23.90,2.78,7.82,201.85,147.65,Communication Services
02-12-2025,KAS,118.94,119.22,119.53,118.46,8427026,1234859510.06,31.19,0.87,3.82,127.57,92.99,Technology
02-12-2025,ABD,131.32,131.75,132.97,128.18,11189678,693482519.37,31.11,1.89,4.23,156.78,111.99,Healthcare
02-12-2025,JCI,158.98,157.58,161.47,155.81,4461301,1797054571.17,31.47,1.28,5.01,162.31,126.06,Energy
02-12-2025,MBI,42.16,44.77,46.65,39.89,17182514,639480477.59,35.18,0.37,1.27,48.35,38.95,Industrials
02-12-2025,BDE,110.86,109.65,112.38,108.62,3249863,1220724130.33,19.16,1.69,5.72,131.58,98.69,Consumer Staples
02-12-2025,IOU,104.22,102.24,108.95,100.53,17511211,1526774874.54,28.80,1.20,3.55,116.55,94.06,Materials
02-12-2025,KEL,194.45,196.05,197.63,190.11,5736147,1704632817.89,39.32,2.39,4.99,209.77,152.92,Real Estate
02-12-2025,HJH,28.52,25.41,30.05,24.14,3785102,300066129.92,17.44,2.86,1.46,27.19,20.58,Utilities
02-12-2025,GII,228.82,229.63,229.84,228.33,13917206,2116455921.84,34.69,2.11,6.62,257.19,206.67,Financials
02-12-2025,IYT,181.26,181.15,185.40,178.97,15395920,1329831986.22,11.46,0.59,15.81,202.89,148.54,Communication Services
03-12-2025,KAS,117.04,115.85,117.26,115.19,7191791,654776444.85,17.79,1.86,6.51,133.23,100.79,Technology
03-12-2025,ABD,116.33,117.83,117.86,116.26,8074435,1368942256.71,23.77,1.90,4.96,126.08,110.76,Healthcare
03-12-2025,JCI,164.28,166.92,167.42,163.96,4018153,849823076.5,21.05,2.42,7.93,175.27,143.55,Energy
03-12-2025,MBI,46.07,44.93,47.29,44.34,5538130,419507758.69,27.69,0.75,1.62,53.92,39.54,Industrials
03-12-2025,BDE,111.08,110.96,111.21,110.38,11570022,1191608772.98,34.63,0.04,3.2,126.49,109.85,Consumer Staples
03-12-2025,IOU,92.04,91.59,93.22,91.35,17976977,1151257340.81,25.31,0.11,3.62,97.09,65.03,Materials
03-12-2025,KEL,210.74,207.18,210.79,206.95,13123385,2508127817.4,19.90,1.91,10.41,229.97,167.82,Real Estate
03-12-2025,HJH,39.32,37.55,41.27,36.96,6174644,307218797.92,39.53,2.60,0.95,44.68,37.17,Utilities
03-12-2025,GII,213.56,215.62,216.87,211.05,3249678,1358893026.86,13.71,1.63,15.73,250.12,178.96,Financials
03-12-2025,IYT,188.80,189.31,189.84,188.49,4974599,1506498214.71,36.12,1.54,5.24,204.45,151.45,Communication Services
04-12-2025,KAS,126.00,126.18,126.94,125.95,692410,716145373.44,29.37,2.49,4.3,133.75,124.92,Technology
04-12-2025,ABD,114.33,112.22,114.74,111.04,7138584,881159374.24,20.59,1.61,5.45,124.56,89.78,Healthcare
04-12-2025,JCI,166.55,166.02,169.21,165.36,797014,1936681741.03,31.86,2.11,5.21,190.92,147.76,Energy
04-12-2025,MBI,58.18,59.93,60.11,53.50,12043436,333133380.32,26.35,1.93,2.27,61.73,45.55,Industrials
04-12-2025,BDE,115.32,118.27,119.50,112.52,11584041,753660620.8,24.26,0.32,4.88,127.73,87.52,Consumer Staples
04-12-2025,IOU,97.54,97.96,98.48,96.36,8654597,1356275878.32,11.30,0.15,8.67,107.76,91.1,Materials
04-12-2025,KEL,208.75,209.55,210.65,205.11,8750480,2257524816.42,27.31,1.63,7.67,217.93,155.07,Real Estate
04-12-2025,HJH,39.51,39.85,40.08,39.34,19824796,587227935.47,38.62,1.48,1.03,40.25,27.89,Utilities
04-12-2025,GII,211.66,213.41,216.55,207.69,16441486,1282991485.34,8.86,2.24,24.09,230.48,209.14,Financials
04-12-2025,IYT,186.09,186.11,186.86,185.74,18746020,1996533811.78,24.19,2.19,7.69,187.97,141.44,Communication Services
05-12-2025,KAS,119.93,120.68,124.67,118.35,18379534,1607596790.11,21.59,0.87,5.59,129.13,104.99,Technology
05-12-2025,ABD,129.49,129.91,130.46,129.14,3337238,1787898231.41,15.18,0.46,8.56,135.11,93.54,Healthcare
05-12-2025,JCI,173.76,173.36,175.61,172.78,13511993,1649627536.52,14.62,0.45,11.86,202.83,168.16,Energy
05-12-2025,MBI,56.35,57.31,58.18,56.13,16322915,495807339.88,31.80,0.59,1.8,58.46,51.58,Industrials
05-12-2025,BDE,123.55,126.09,127.04,122.26,16180957,1360348245.58,14.42,1.97,8.74,132.39,89.52,Consumer Staples
05-12-2025,IOU,90.55,93.65,94.37,87.28,6814978,1074843563.85,22.08,0.18,4.24,106.76,80.54,Materials
05-12-2025,KEL,197.14,198.15,201.77,196.11,4407968,1169190292.16,28.25,2.04,7.01,225.89,182.3,Real Estate
05-12-2025,HJH,45.21,46.30,48.11,43.61,837517,448736896.57,33.07,2.75,1.4,47.23,33.8,Utilities
05-12-2025,GII,209.93,208.85,212.24,207.18,3885891,2222601935.04,28.59,2.05,7.31,244.35,167.08,Financials
05-12-2025,IYT,185.99,185.14,189.95,184.91,12481057,2268132819.94,15.41,0.06,12.01,192.55,168.48,Communication Services
06-12-2025,KAS,121.32,119.02,124.19,118.39,16520460,1769217745.18,12.67,0.44,9.39,139.25,89.27,Technology
06-12-2025,ABD,112.60,112.15,114.93,111.54,17021367,1219750394.42,14.80,0.66,7.58,124.49,108.79,Healthcare
06-12-2025,JCI,172.09,169.07,172.84,168.21,14950989,2196327042.82,25.74,2.24,6.57,185.98,128.49,Energy
06-12-2025,MBI,56.27,56.75,60.67,55.96,16028420,285188460.95,21.66,0.75,2.62,64.13,51.64,Industrials
06-12-2025,BDE,120.06,120.63,122.34,119.79,4746080,1459627337.04,35.45,0.10,3.4,142.34,91.68,Consumer Staples
06-12-2025,IOU,102.53,102.41,105.99,101.87,4968191,1451715234.8,9.84,0.26,10.41,106.51,74.76,Materials
06-12-2025,KEL,192.86,195.50,197.41,188.41,19323453,1238381553.14,8.17,1.75,23.93,195.5,177.91,Real Estate
06-12-2025,HJH,38.01,39.01,39.03,36.67,19948078,244638130.14,26.77,2.41,1.46,44.08,28.48,Utilities
06-12-2025,GII,228.38,227.69,230.37,225.43,18275151,1660530911.42,17.18,2.39,13.25,268.67,200.37,Financials
06-12-2025,IYT,196.03,196.17,199.43,191.92,14665253,2709408466.72,19.51,1.06,10.05,205.98,158.9,Communication Services
07-12-2025,KAS,122.67,123.15,126.25,122.42,3088807,1699757579.33,10.21,0.30,12.06,124.38,86.2,Technology
07-12-2025,ABD,124.28,126.42,126.79,121.28,9319439,1246915997.54,32.41,0.62,3.9,145.38,102.4,Healthcare
07-12-2025,JCI,174.21,174.04,178.17,173.95,6072182,2466633345.19,29.90,0.09,5.82,196.67,121.83,Energy
07-12-2025,MBI,46.10,45.83,48.80,43.49,983703,663176913.11,29.55,1.80,1.55,51.79,38.96,Industrials
07-12-2025,BDE,122.72,124.01,127.02,120.16,19880753,783793471.19,22.06,2.50,5.62,124.01,117.81,Consumer Staples
07-12-2025,IOU,94.23,95.76,96.01,89.25,2026259,1360098811.17,26.48,0.97,3.62,102.46,93.84,Materials
07-12-2025,KEL,209.41,210.86,213.41,208.46,2092394,1181286033.32,24.44,0.81,8.63,240.38,162.36,Real Estate
07-12-2025,HJH,45.35,47.63,49.92,42.82,11479709,307045202.25,26.59,0.29,1.79,56.68,40.01,Utilities
07-12-2025,GII,224.08,221.80,227.30,220.87,6167030,1993818714.49,12.37,1.65,17.93,228.45,206.27,Financials
07-12-2025,IYT,185.75,184.28,190.02,182.06,19316501,1812721523.05,36.90,1.60,4.99,195.34,132.68,Communication Services
08-12-2025,KAS,117.76,115.50,122.28,114.80,17867478,632892747.95,23.21,2.30,4.98,117.81,93.56,Technology
08-12-2025,ABD,122.01,121.20,124.48,120.71,17163908,928403994.77,36.27,2.45,3.34,141.8,116.35,Healthcare
08-12-2025,JCI,173.30,172.89,174.04,170.31,8953372,1042433985.16,37.33,2.89,4.63,193.64,131.4,Energy
08-12-2025,MBI,49.24,50.39,53.67,47.04,5125634,331756531.57,17.41,1.33,2.89,55.43,42.33,Industrials
08-12-2025,BDE,117.16,114.64,119.10,114.35,10835452,952391692.76,27.97,2.66,4.1,135.28,90.57,Consumer Staples
08-12-2025,IOU,88.13,89.04,89.27,87.46,10501774,1291573896.72,35.91,1.62,2.48,95.27,65,Materials
08-12-2025,KEL,206.78,202.17,207.85,201.87,14363272,2588957710.85,37.74,1.70,5.36,216.32,188.02,Real Estate
08-12-2025,HJH,34.43,38.88,39.37,31.76,4060250,416462557.73,21.54,1.42,1.81,38.88,33.05,Utilities
08-12-2025,GII,213.77,213.13,218.71,210.45,3708870,2350073696.26,24.07,0.85,8.85,219.52,164.11,Financials
08-12-2025,IYT,181.91,181.88,182.05,178.01,9742302,2209134633.64,27.64,1.45,6.58,201.89,127.32,Communication Services
09-12-2025,KAS,115.38,118.40,119.12,111.71,994230,1043819578.46,29.65,1.53,3.99,120.77,117.22,Technology
09-12-2025,ABD,127.45,127.29,127.61,125.74,19460851,909772126.92,30.39,1.07,4.19,141.29,123.47,Healthcare
09-12-2025,JCI,163.59,165.97,166.69,163.30,14466170,1701343415.43,12.56,0.59,13.21,199.16,139.41,Energy
09-12-2025,MBI,56.23,59.91,60.19,55.72,14882437,344087246.22,23.78,2.73,2.52,70.69,52.72,Industrials
09-12-2025,BDE,116.51,117.70,118.68,111.61,17529414,1680646798.34,33.26,1.83,3.54,118.88,84.74,Consumer Staples
09-12-2025,IOU,89.48,90.57,92.82,88.77,3643797,813495370.92,14.59,2.70,6.21,99.63,68.83,Materials
09-12-2025,KEL,202.23,202.58,203.21,202.06,7220090,1091342657.13,30.35,0.96,6.67,243.1,168.14,Real Estate
